"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"negative-influence-voting"
"01/20/2026 11:28:52:023 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","learning-rate","percent-option-B","confidence-threshold","influence-type","[step]","pref-A","pref-B"
"26","0.2","39","0.3","negative","6000","252","189"
"18","0.2","39","0.2","negative","44400","230","211"
"32","0.2","39","0.4","negative","200","269","172"
"27","0.2","39","0.3","negative","5100","232","209"
"30","0.2","39","0.3","negative","3500","253","188"
"29","0.2","39","0.3","negative","3800","232","209"
"31","0.2","39","0.4","negative","3200","246","195"
"28","0.2","39","0.3","negative","5700","227","214"
"26","0.2","39","0.3","negative","6100","252","189"
"17","0.2","39","0.2","negative","49800","230","211"
"18","0.2","39","0.2","negative","44500","230","211"
"32","0.2","39","0.4","negative","300","268","173"
"30","0.2","39","0.3","negative","3600","250","191"
"27","0.2","39","0.3","negative","5200","232","209"
"29","0.2","39","0.3","negative","3900","233","208"
"31","0.2","39","0.4","negative","3300","246","195"
"28","0.2","39","0.3","negative","5800","228","213"
"26","0.2","39","0.3","negative","6200","252","189"
"18","0.2","39","0.2","negative","44600","230","211"
"30","0.2","39","0.3","negative","3700","251","190"
"32","0.2","39","0.4","negative","400","264","177"
"27","0.2","39","0.3","negative","5300","233","208"
"17","0.2","39","0.2","negative","49900","230","211"
"29","0.2","39","0.3","negative","4000","235","206"
"31","0.2","39","0.4","negative","3400","245","196"
"28","0.2","39","0.3","negative","5900","228","213"
"26","0.2","39","0.3","negative","6300","251","190"
"18","0.2","39","0.2","negative","44700","230","211"
"32","0.2","39","0.4","negative","500","267","174"
"30","0.2","39","0.3","negative","3800","252","189"
"27","0.2","39","0.3","negative","5400","232","209"
"29","0.2","39","0.3","negative","4100","235","206"
"31","0.2","39","0.4","negative","3500","245","196"
"28","0.2","39","0.3","negative","6000","228","213"
"26","0.2","39","0.3","negative","6400","251","190"
"17","0.2","39","0.2","negative","50000","230","211"
"33","0.2","39","0.4","negative","0","270","171"
"30","0.2","39","0.3","negative","3900","253","188"
"32","0.2","39","0.4","negative","600","265","176"
"18","0.2","39","0.2","negative","44800","230","211"
"27","0.2","39","0.3","negative","5500","233","208"
"29","0.2","39","0.3","negative","4200","235","206"
"26","0.2","39","0.3","negative","6500","251","190"
"31","0.2","39","0.4","negative","3600","245","196"
"28","0.2","39","0.3","negative","6100","228","213"
"32","0.2","39","0.4","negative","700","266","175"
"30","0.2","39","0.3","negative","4000","253","188"
"33","0.2","39","0.4","negative","100","272","169"
"18","0.2","39","0.2","negative","44900","230","211"
"27","0.2","39","0.3","negative","5600","230","211"
"29","0.2","39","0.3","negative","4300","234","207"
"26","0.2","39","0.3","negative","6600","250","191"
"28","0.2","39","0.3","negative","6200","229","212"
"31","0.2","39","0.4","negative","3700","243","198"
"32","0.2","39","0.4","negative","800","265","176"
"30","0.2","39","0.3","negative","4100","252","189"
"27","0.2","39","0.3","negative","5700","231","210"
"18","0.2","39","0.2","negative","45000","230","211"
"29","0.2","39","0.3","negative","4400","231","210"
"26","0.2","39","0.3","negative","6700","249","192"
"33","0.2","39","0.4","negative","200","272","169"
"28","0.2","39","0.3","negative","6300","229","212"
"31","0.2","39","0.4","negative","3800","243","198"
"32","0.2","39","0.4","negative","900","262","179"
"30","0.2","39","0.3","negative","4200","250","191"
"27","0.2","39","0.3","negative","5800","231","210"
"29","0.2","39","0.3","negative","4500","230","211"
"18","0.2","39","0.2","negative","45100","230","211"
"26","0.2","39","0.3","negative","6800","249","192"
"28","0.2","39","0.3","negative","6400","229","212"
"31","0.2","39","0.4","negative","3900","242","199"
"32","0.2","39","0.4","negative","1000","265","176"
"30","0.2","39","0.3","negative","4300","249","192"
"33","0.2","39","0.4","negative","300","272","169"
"27","0.2","39","0.3","negative","5900","232","209"
"29","0.2","39","0.3","negative","4600","230","211"
"18","0.2","39","0.2","negative","45200","230","211"
"28","0.2","39","0.3","negative","6500","229","212"
"26","0.2","39","0.3","negative","6900","249","192"
"31","0.2","39","0.4","negative","4000","239","202"
"32","0.2","39","0.4","negative","1100","266","175"
"30","0.2","39","0.3","negative","4400","248","193"
"27","0.2","39","0.3","negative","6000","232","209"
"29","0.2","39","0.3","negative","4700","231","210"
"33","0.2","39","0.4","negative","400","269","172"
"28","0.2","39","0.3","negative","6600","228","213"
"26","0.2","39","0.3","negative","7000","249","192"
"31","0.2","39","0.4","negative","4100","238","203"
"18","0.2","39","0.2","negative","45300","230","211"
"32","0.2","39","0.4","negative","1200","266","175"
"30","0.2","39","0.3","negative","4500","248","193"
"27","0.2","39","0.3","negative","6100","232","209"
"28","0.2","39","0.3","negative","6700","228","213"
"29","0.2","39","0.3","negative","4800","230","211"
"26","0.2","39","0.3","negative","7100","249","192"
"31","0.2","39","0.4","negative","4200","234","207"
"18","0.2","39","0.2","negative","45400","231","210"
"32","0.2","39","0.4","negative","1300","265","176"
"33","0.2","39","0.4","negative","500","264","177"
"30","0.2","39","0.3","negative","4600","248","193"
"27","0.2","39","0.3","negative","6200","232","209"
"28","0.2","39","0.3","negative","6800","228","213"
"29","0.2","39","0.3","negative","4900","229","212"
"26","0.2","39","0.3","negative","7200","249","192"
"31","0.2","39","0.4","negative","4300","236","205"
"18","0.2","39","0.2","negative","45500","231","210"
"32","0.2","39","0.4","negative","1400","263","178"
"30","0.2","39","0.3","negative","4700","248","193"
"27","0.2","39","0.3","negative","6300","231","210"
"29","0.2","39","0.3","negative","5000","230","211"
"28","0.2","39","0.3","negative","6900","227","214"
"26","0.2","39","0.3","negative","7300","249","192"
"31","0.2","39","0.4","negative","4400","236","205"
"33","0.2","39","0.4","negative","600","263","178"
"18","0.2","39","0.2","negative","45600","231","210"
"32","0.2","39","0.4","negative","1500","264","177"
"30","0.2","39","0.3","negative","4800","249","192"
"27","0.2","39","0.3","negative","6400","231","210"
"29","0.2","39","0.3","negative","5100","227","214"
"28","0.2","39","0.3","negative","7000","229","212"
"26","0.2","39","0.3","negative","7400","249","192"
"31","0.2","39","0.4","negative","4500","236","205"
"32","0.2","39","0.4","negative","1600","260","181"
"18","0.2","39","0.2","negative","45700","231","210"
"30","0.2","39","0.3","negative","4900","250","191"
"27","0.2","39","0.3","negative","6500","228","213"
"28","0.2","39","0.3","negative","7100","230","211"
"29","0.2","39","0.3","negative","5200","229","212"
"33","0.2","39","0.4","negative","700","263","178"
"26","0.2","39","0.3","negative","7500","249","192"
"31","0.2","39","0.4","negative","4600","236","205"
"32","0.2","39","0.4","negative","1700","261","180"
"30","0.2","39","0.3","negative","5000","250","191"
"18","0.2","39","0.2","negative","45800","231","210"
"27","0.2","39","0.3","negative","6600","229","212"
"28","0.2","39","0.3","negative","7200","232","209"
"29","0.2","39","0.3","negative","5300","229","212"
"26","0.2","39","0.3","negative","7600","249","192"
"31","0.2","39","0.4","negative","4700","237","204"
"33","0.2","39","0.4","negative","800","264","177"
"32","0.2","39","0.4","negative","1800","260","181"
"27","0.2","39","0.3","negative","6700","229","212"
"30","0.2","39","0.3","negative","5100","249","192"
"18","0.2","39","0.2","negative","45900","231","210"
"28","0.2","39","0.3","negative","7300","233","208"
"29","0.2","39","0.3","negative","5400","228","213"
"26","0.2","39","0.3","negative","7700","250","191"
"31","0.2","39","0.4","negative","4800","237","204"
"32","0.2","39","0.4","negative","1900","259","182"
"27","0.2","39","0.3","negative","6800","229","212"
"30","0.2","39","0.3","negative","5200","248","193"
"28","0.2","39","0.3","negative","7400","231","210"
"29","0.2","39","0.3","negative","5500","228","213"
"18","0.2","39","0.2","negative","46000","231","210"
"26","0.2","39","0.3","negative","7800","250","191"
"33","0.2","39","0.4","negative","900","261","180"
"31","0.2","39","0.4","negative","4900","236","205"
"32","0.2","39","0.4","negative","2000","263","178"
"27","0.2","39","0.3","negative","6900","229","212"
"30","0.2","39","0.3","negative","5300","247","194"
"28","0.2","39","0.3","negative","7500","230","211"
"29","0.2","39","0.3","negative","5600","228","213"
"18","0.2","39","0.2","negative","46100","231","210"
"26","0.2","39","0.3","negative","7900","250","191"
"31","0.2","39","0.4","negative","5000","234","207"
"30","0.2","39","0.3","negative","5400","247","194"
"33","0.2","39","0.4","negative","1000","258","183"
"32","0.2","39","0.4","negative","2100","263","178"
"28","0.2","39","0.3","negative","7600","230","211"
"27","0.2","39","0.3","negative","7000","229","212"
"29","0.2","39","0.3","negative","5700","231","210"
"18","0.2","39","0.2","negative","46200","231","210"
"26","0.2","39","0.3","negative","8000","250","191"
"31","0.2","39","0.4","negative","5100","234","207"
"30","0.2","39","0.3","negative","5500","246","195"
"32","0.2","39","0.4","negative","2200","261","180"
"28","0.2","39","0.3","negative","7700","230","211"
"27","0.2","39","0.3","negative","7100","228","213"
"29","0.2","39","0.3","negative","5800","231","210"
"26","0.2","39","0.3","negative","8100","250","191"
"18","0.2","39","0.2","negative","46300","231","210"
"33","0.2","39","0.4","negative","1100","255","186"
"31","0.2","39","0.4","negative","5200","233","208"
"32","0.2","39","0.4","negative","2300","262","179"
"27","0.2","39","0.3","negative","7200","230","211"
"28","0.2","39","0.3","negative","7800","230","211"
"30","0.2","39","0.3","negative","5600","247","194"
"29","0.2","39","0.3","negative","5900","228","213"
"26","0.2","39","0.3","negative","8200","250","191"
"18","0.2","39","0.2","negative","46400","231","210"
"31","0.2","39","0.4","negative","5300","233","208"
"32","0.2","39","0.4","negative","2400","258","183"
"28","0.2","39","0.3","negative","7900","231","210"
"33","0.2","39","0.4","negative","1200","255","186"
"30","0.2","39","0.3","negative","5700","247","194"
"27","0.2","39","0.3","negative","7300","228","213"
"29","0.2","39","0.3","negative","6000","230","211"
"26","0.2","39","0.3","negative","8300","250","191"
"18","0.2","39","0.2","negative","46500","231","210"
"32","0.2","39","0.4","negative","2500","256","185"
"31","0.2","39","0.4","negative","5400","234","207"
"28","0.2","39","0.3","negative","8000","231","210"
"30","0.2","39","0.3","negative","5800","246","195"
"27","0.2","39","0.3","negative","7400","228","213"
"29","0.2","39","0.3","negative","6100","232","209"
"26","0.2","39","0.3","negative","8400","250","191"
"33","0.2","39","0.4","negative","1300","256","185"
"32","0.2","39","0.4","negative","2600","255","186"
"18","0.2","39","0.2","negative","46600","231","210"
"28","0.2","39","0.3","negative","8100","231","210"
"31","0.2","39","0.4","negative","5500","234","207"
"30","0.2","39","0.3","negative","5900","245","196"
"27","0.2","39","0.3","negative","7500","226","215"
"29","0.2","39","0.3","negative","6200","230","211"
"26","0.2","39","0.3","negative","8500","250","191"
"32","0.2","39","0.4","negative","2700","254","187"
"18","0.2","39","0.2","negative","46700","231","210"
"28","0.2","39","0.3","negative","8200","232","209"
"31","0.2","39","0.4","negative","5600","233","208"
"33","0.2","39","0.4","negative","1400","257","184"
"27","0.2","39","0.3","negative","7600","226","215"
"30","0.2","39","0.3","negative","6000","244","197"
"29","0.2","39","0.3","negative","6300","232","209"
"26","0.2","39","0.3","negative","8600","249","192"
"32","0.2","39","0.4","negative","2800","255","186"
"28","0.2","39","0.3","negative","8300","230","211"
"31","0.2","39","0.4","negative","5700","231","210"
"27","0.2","39","0.3","negative","7700","226","215"
"30","0.2","39","0.3","negative","6100","244","197"
"29","0.2","39","0.3","negative","6400","234","207"
"18","0.2","39","0.2","negative","46800","231","210"
"26","0.2","39","0.3","negative","8700","249","192"
"33","0.2","39","0.4","negative","1500","256","185"
"32","0.2","39","0.4","negative","2900","254","187"
"28","0.2","39","0.3","negative","8400","229","212"
"31","0.2","39","0.4","negative","5800","231","210"
"27","0.2","39","0.3","negative","7800","226","215"
"30","0.2","39","0.3","negative","6200","244","197"
"29","0.2","39","0.3","negative","6500","234","207"
"26","0.2","39","0.3","negative","8800","249","192"
"18","0.2","39","0.2","negative","46900","231","210"
"32","0.2","39","0.4","negative","3000","256","185"
"31","0.2","39","0.4","negative","5900","231","210"
"28","0.2","39","0.3","negative","8500","229","212"
"27","0.2","39","0.3","negative","7900","226","215"
"33","0.2","39","0.4","negative","1600","252","189"
"30","0.2","39","0.3","negative","6300","243","198"
"29","0.2","39","0.3","negative","6600","233","208"
"26","0.2","39","0.3","negative","8900","249","192"
"32","0.2","39","0.4","negative","3100","256","185"
"31","0.2","39","0.4","negative","6000","229","212"
"28","0.2","39","0.3","negative","8600","230","211"
"27","0.2","39","0.3","negative","8000","227","214"
"18","0.2","39","0.2","negative","47000","231","210"
"30","0.2","39","0.3","negative","6400","242","199"
"29","0.2","39","0.3","negative","6700","235","206"
"26","0.2","39","0.3","negative","9000","248","193"
"32","0.2","39","0.4","negative","3200","253","188"
"31","0.2","39","0.4","negative","6100","229","212"
"28","0.2","39","0.3","negative","8700","231","210"
"27","0.2","39","0.3","negative","8100","228","213"
"30","0.2","39","0.3","negative","6500","242","199"
"29","0.2","39","0.3","negative","6800","235","206"
"26","0.2","39","0.3","negative","9100","248","193"
"32","0.2","39","0.4","negative","3300","253","188"
"31","0.2","39","0.4","negative","6200","229","212"
"28","0.2","39","0.3","negative","8800","231","210"
"27","0.2","39","0.3","negative","8200","228","213"
"30","0.2","39","0.3","negative","6600","242","199"
"29","0.2","39","0.3","negative","6900","234","207"
"26","0.2","39","0.3","negative","9200","248","193"
"32","0.2","39","0.4","negative","3400","251","190"
"31","0.2","39","0.4","negative","6300","230","211"
"28","0.2","39","0.3","negative","8900","231","210"
"27","0.2","39","0.3","negative","8300","227","214"
"30","0.2","39","0.3","negative","6700","242","199"
"29","0.2","39","0.3","negative","7000","234","207"
"26","0.2","39","0.3","negative","9300","247","194"
"18","0.2","39","0.2","negative","47100","231","210"
"32","0.2","39","0.4","negative","3500","251","190"
"31","0.2","39","0.4","negative","6400","228","213"
"28","0.2","39","0.3","negative","9000","232","209"
