"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"experimento-3-negativa"
"01/28/2026 09:13:04:081 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-53","53","-5","4"
"[run number]","learning-rate","percent-option-B","agents-updated-per-tick","confidence-threshold","spatial-interactions?","influence-type","[step]","pref-A","pref-B"
"165","0.53","39","5","0.05","false","negative","69","632","438"
"149","0.53","39","5","0.04","false","negative","259","595","475"
"163","0.53","39","5","0.05","false","negative","166","618","452"
"166","0.53","39","5","0.05","false","negative","69","639","431"
"159","0.53","39","5","0.05","false","negative","259","598","472"
"157","0.53","39","5","0.05","false","negative","259","611","459"
"162","0.53","39","5","0.05","false","negative","166","625","445"
"167","0.53","39","5","0.05","false","negative","69","635","435"
"161","0.53","39","5","0.05","false","negative","259","601","469"
"152","0.53","39","5","0.05","false","negative","259","614","456"
"154","0.53","39","5","0.05","false","negative","259","622","448"
"169","0.53","39","5","0.05","false","negative","69","626","444"
"165","0.53","39","5","0.05","false","negative","166","618","452"
"163","0.53","39","5","0.05","false","negative","259","608","462"
"171","0.53","39","5","0.05","false","negative","69","636","434"
"164","0.53","39","5","0.05","false","negative","166","613","457"
"168","0.53","39","5","0.05","false","negative","69","652","418"
"170","0.53","39","5","0.05","false","negative","69","646","424"
"162","0.53","39","5","0.05","false","negative","259","616","454"
"167","0.53","39","5","0.05","false","negative","166","618","452"
"166","0.53","39","5","0.05","false","negative","166","627","443"
"172","0.53","39","5","0.05","false","negative","69","638","432"
"174","0.53","39","5","0.05","false","negative","69","639","431"
"173","0.53","39","5","0.05","false","negative","69","636","434"
"175","0.53","39","5","0.05","false","negative","69","628","442"
"171","0.53","39","5","0.05","false","negative","166","624","446"
"167","0.53","39","5","0.05","false","negative","259","609","461"
"166","0.53","39","5","0.05","false","negative","259","608","462"
"165","0.53","39","5","0.05","false","negative","259","604","466"
"170","0.53","39","5","0.05","false","negative","166","630","440"
"164","0.53","39","5","0.05","false","negative","259","606","464"
"168","0.53","39","5","0.05","false","negative","166","629","441"
"172","0.53","39","5","0.05","false","negative","166","618","452"
"175","0.53","39","5","0.05","false","negative","166","625","445"
"176","0.53","39","5","0.05","false","negative","69","632","438"
"177","0.53","39","5","0.05","false","negative","69","642","428"
"171","0.53","39","5","0.05","false","negative","259","609","461"
"173","0.53","39","5","0.05","false","negative","166","628","442"
"169","0.53","39","5","0.05","false","negative","166","615","455"
"178","0.53","39","5","0.05","false","negative","69","639","431"
"179","0.53","39","5","0.05","false","negative","69","631","439"
"174","0.53","39","5","0.05","false","negative","166","624","446"
"180","0.53","39","5","0.05","false","negative","69","636","434"
"168","0.53","39","5","0.05","false","negative","259","613","457"
"176","0.53","39","5","0.05","false","negative","166","616","454"
"175","0.53","39","5","0.05","false","negative","259","618","452"
"177","0.53","39","5","0.05","false","negative","166","632","438"
"172","0.53","39","5","0.05","false","negative","259","597","473"
"169","0.53","39","5","0.05","false","negative","259","597","473"
"173","0.53","39","5","0.05","false","negative","259","616","454"
"174","0.53","39","5","0.05","false","negative","259","616","454"
"178","0.53","39","5","0.05","false","negative","166","618","452"
"179","0.53","39","5","0.05","false","negative","166","616","454"
"180","0.53","39","5","0.05","false","negative","166","612","458"
"182","0.53","39","5","0.06","false","negative","69","637","433"
"181","0.53","39","5","0.06","false","negative","69","638","432"
"170","0.53","39","5","0.05","false","negative","259","609","461"
"176","0.53","39","5","0.05","false","negative","259","605","465"
"177","0.53","39","5","0.05","false","negative","259","617","453"
"184","0.53","39","5","0.06","false","negative","69","635","435"
"186","0.53","39","5","0.06","false","negative","69","646","424"
"183","0.53","39","5","0.06","false","negative","69","629","441"
"185","0.53","39","5","0.06","false","negative","69","642","428"
"188","0.53","39","5","0.06","false","negative","69","643","427"
"189","0.53","39","5","0.06","false","negative","69","641","429"
"178","0.53","39","5","0.05","false","negative","259","606","464"
"180","0.53","39","5","0.05","false","negative","259","605","465"
"182","0.53","39","5","0.06","false","negative","166","631","439"
"187","0.53","39","5","0.06","false","negative","69","637","433"
"179","0.53","39","5","0.05","false","negative","259","610","460"
"186","0.53","39","5","0.06","false","negative","166","617","453"
"184","0.53","39","5","0.06","false","negative","166","618","452"
"191","0.53","39","5","0.06","false","negative","69","641","429"
"190","0.53","39","5","0.06","false","negative","69","637","433"
"188","0.53","39","5","0.06","false","negative","166","620","450"
"181","0.53","39","5","0.06","false","negative","166","610","460"
"189","0.53","39","5","0.06","false","negative","166","627","443"
"182","0.53","39","5","0.06","false","negative","259","623","447"
"192","0.53","39","5","0.06","false","negative","69","624","446"
"186","0.53","39","5","0.06","false","negative","259","608","462"
"183","0.53","39","5","0.06","false","negative","166","616","454"
"187","0.53","39","5","0.06","false","negative","166","606","464"
"191","0.53","39","5","0.06","false","negative","166","622","448"
"185","0.53","39","5","0.06","false","negative","166","625","445"
"184","0.53","39","5","0.06","false","negative","259","612","458"
"194","0.53","39","5","0.06","false","negative","69","641","429"
"188","0.53","39","5","0.06","false","negative","259","607","463"
"193","0.53","39","5","0.06","false","negative","69","629","441"
"190","0.53","39","5","0.06","false","negative","166","628","442"
"189","0.53","39","5","0.06","false","negative","259","608","462"
"196","0.53","39","5","0.06","false","negative","69","633","437"
"195","0.53","39","5","0.06","false","negative","69","639","431"
"191","0.53","39","5","0.06","false","negative","259","614","456"
"192","0.53","39","5","0.06","false","negative","166","613","457"
"197","0.53","39","5","0.06","false","negative","69","637","433"
"194","0.53","39","5","0.06","false","negative","166","632","438"
"181","0.53","39","5","0.06","false","negative","259","604","466"
"190","0.53","39","5","0.06","false","negative","259","611","459"
"187","0.53","39","5","0.06","false","negative","259","603","467"
"183","0.53","39","5","0.06","false","negative","259","608","462"
"193","0.53","39","5","0.06","false","negative","166","613","457"
"196","0.53","39","5","0.06","false","negative","166","619","451"
"185","0.53","39","5","0.06","false","negative","259","607","463"
"198","0.53","39","5","0.06","false","negative","69","628","442"
"194","0.53","39","5","0.06","false","negative","259","610","460"
"195","0.53","39","5","0.06","false","negative","166","619","451"
"197","0.53","39","5","0.06","false","negative","166","618","452"
"200","0.53","39","5","0.06","false","negative","69","646","424"
"192","0.53","39","5","0.06","false","negative","259","613","457"
"199","0.53","39","5","0.06","false","negative","69","640","430"
"201","0.53","39","5","0.06","false","negative","69","637","433"
"202","0.53","39","5","0.06","false","negative","69","640","430"
"193","0.53","39","5","0.06","false","negative","259","602","468"
"196","0.53","39","5","0.06","false","negative","259","607","463"
"204","0.53","39","5","0.06","false","negative","69","630","440"
"203","0.53","39","5","0.06","false","negative","69","649","421"
"198","0.53","39","5","0.06","false","negative","166","606","464"
"205","0.53","39","5","0.06","false","negative","69","649","421"
"197","0.53","39","5","0.06","false","negative","259","610","460"
"195","0.53","39","5","0.06","false","negative","259","605","465"
"206","0.53","39","5","0.06","false","negative","69","631","439"
"207","0.53","39","5","0.06","false","negative","69","643","427"
"200","0.53","39","5","0.06","false","negative","166","631","439"
"204","0.53","39","5","0.06","false","negative","166","608","462"
"208","0.53","39","5","0.06","false","negative","69","641","429"
"201","0.53","39","5","0.06","false","negative","166","626","444"
"199","0.53","39","5","0.06","false","negative","166","624","446"
"198","0.53","39","5","0.06","false","negative","259","588","482"
"209","0.53","39","5","0.06","false","negative","69","632","438"
"202","0.53","39","5","0.06","false","negative","166","614","456"
"207","0.53","39","5","0.06","false","negative","166","628","442"
"203","0.53","39","5","0.06","false","negative","166","633","437"
"206","0.53","39","5","0.06","false","negative","166","620","450"
"205","0.53","39","5","0.06","false","negative","166","642","428"
"210","0.53","39","5","0.06","false","negative","69","638","432"
"204","0.53","39","5","0.06","false","negative","259","590","480"
"200","0.53","39","5","0.06","false","negative","259","620","450"
"208","0.53","39","5","0.06","false","negative","166","617","453"
"201","0.53","39","5","0.06","false","negative","259","623","447"
"207","0.53","39","5","0.06","false","negative","259","616","454"
"209","0.53","39","5","0.06","false","negative","166","602","468"
"211","0.53","39","5","0.07","false","negative","69","631","439"
"199","0.53","39","5","0.06","false","negative","259","616","454"
"206","0.53","39","5","0.06","false","negative","259","610","460"
"202","0.53","39","5","0.06","false","negative","259","602","468"
"212","0.53","39","5","0.07","false","negative","69","635","435"
"210","0.53","39","5","0.06","false","negative","166","610","460"
"205","0.53","39","5","0.06","false","negative","259","613","457"
"214","0.53","39","5","0.07","false","negative","69","648","422"
"213","0.53","39","5","0.07","false","negative","69","642","428"
"208","0.53","39","5","0.06","false","negative","259","607","463"
"203","0.53","39","5","0.06","false","negative","259","613","457"
"216","0.53","39","5","0.07","false","negative","69","638","432"
"215","0.53","39","5","0.07","false","negative","69","633","437"
"217","0.53","39","5","0.07","false","negative","69","632","438"
"211","0.53","39","5","0.07","false","negative","166","620","450"
"219","0.53","39","5","0.07","false","negative","69","638","432"
"209","0.53","39","5","0.06","false","negative","259","594","476"
"210","0.53","39","5","0.06","false","negative","259","594","476"
"214","0.53","39","5","0.07","false","negative","166","624","446"
"218","0.53","39","5","0.07","false","negative","69","634","436"
"212","0.53","39","5","0.07","false","negative","166","625","445"
"211","0.53","39","5","0.07","false","negative","259","623","447"
"222","0.53","39","5","0.07","false","negative","69","640","430"
"213","0.53","39","5","0.07","false","negative","166","634","436"
"219","0.53","39","5","0.07","false","negative","166","613","457"
"221","0.53","39","5","0.07","false","negative","69","632","438"
"220","0.53","39","5","0.07","false","negative","69","623","447"
"214","0.53","39","5","0.07","false","negative","259","615","455"
"216","0.53","39","5","0.07","false","negative","166","629","441"
"212","0.53","39","5","0.07","false","negative","259","620","450"
"223","0.53","39","5","0.07","false","negative","69","636","434"
"224","0.53","39","5","0.07","false","negative","69","629","441"
"218","0.53","39","5","0.07","false","negative","166","613","457"
"215","0.53","39","5","0.07","false","negative","166","630","440"
"217","0.53","39","5","0.07","false","negative","166","623","447"
"219","0.53","39","5","0.07","false","negative","259","596","474"
"216","0.53","39","5","0.07","false","negative","259","620","450"
"222","0.53","39","5","0.07","false","negative","166","619","451"
"225","0.53","39","5","0.07","false","negative","69","637","433"
"213","0.53","39","5","0.07","false","negative","259","621","449"
"221","0.53","39","5","0.07","false","negative","166","619","451"
"223","0.53","39","5","0.07","false","negative","166","626","444"
"220","0.53","39","5","0.07","false","negative","166","606","464"
"226","0.53","39","5","0.07","false","negative","69","634","436"
"224","0.53","39","5","0.07","false","negative","166","601","469"
"227","0.53","39","5","0.07","false","negative","69","638","432"
"222","0.53","39","5","0.07","false","negative","259","604","466"
"218","0.53","39","5","0.07","false","negative","259","607","463"
"225","0.53","39","5","0.07","false","negative","166","631","439"
"228","0.53","39","5","0.07","false","negative","69","635","435"
"226","0.53","39","5","0.07","false","negative","166","615","455"
"215","0.53","39","5","0.07","false","negative","259","616","454"
"223","0.53","39","5","0.07","false","negative","259","615","455"
"221","0.53","39","5","0.07","false","negative","259","610","460"
"217","0.53","39","5","0.07","false","negative","259","612","458"
"224","0.53","39","5","0.07","false","negative","259","586","484"
"229","0.53","39","5","0.07","false","negative","69","638","432"
"227","0.53","39","5","0.07","false","negative","166","634","436"
"232","0.53","39","5","0.07","false","negative","69","641","429"
"230","0.53","39","5","0.07","false","negative","69","636","434"
"234","0.53","39","5","0.07","false","negative","69","635","435"
"233","0.53","39","5","0.07","false","negative","69","632","438"
"226","0.53","39","5","0.07","false","negative","259","588","482"
"225","0.53","39","5","0.07","false","negative","259","610","460"
"220","0.53","39","5","0.07","false","negative","259","599","471"
"229","0.53","39","5","0.07","false","negative","166","628","442"
"231","0.53","39","5","0.07","false","negative","69","640","430"
"235","0.53","39","5","0.07","false","negative","69","628","442"
"228","0.53","39","5","0.07","false","negative","166","629","441"
"232","0.53","39","5","0.07","false","negative","166","627","443"
"236","0.53","39","5","0.07","false","negative","69","639","431"
